observation_date,PCRUDEOIL,CRUDEOIL,FCRUDEOIL
5/31/2011,101.8281928,117.18,113.8281928
5/27/2011,101.4876602,114.85,113.4876602
5/26/2011,100.8295594,115.06,112.8295594
5/25/2011,99.28764735,114.47,111.2876474
5/24/2011,97.33132698,112.52,109.331327
5/23/2011,97.4471591,110.13,109.4471591
5/20/2011,100.3006564,111.25,112.3006564
5/19/2011,100.1297528,113.2,112.1297528
5/18/2011,96.80281064,112.54,108.8028106
5/17/2011,100.3745,109.39,112.3745
5/16/2011,100.364483,113.72,112.364483
5/13/2011,100.337969,113.08,112.337969
5/12/2011,101.3917564,112.87,113.3917564
5/11/2011,103.8295597,115.66,115.8295597
5/10/2011,99.45837412,117.82,111.4583741
5/9/2011,100.4346932,113.21,112.4346932
5/6/2011,98.30497215,113.69,110.3049722
5/5/2011,107.3431497,111.93,119.3431497
5/4/2011,108.8124792,121.55,120.8124792
5/3/2011,110.6687226,124.01,122.6687226
5/2/2011,111.8576633,126.64,123.8576633
4/28/2011,109.6703836,126.59,121.6703836
4/27/2011,110.8089102,124.94,122.8089102
4/26/2011,108.4706009,124.55,120.4706009
4/21/2011,109.1244074,123.64,121.1244074
4/20/2011,106.9786266,124.26,118.9786266
4/19/2011,107.033915,121.35,119.033915
4/18/2011,110.4857328,121.69,122.4857328
4/15/2011,108.2616149,124.63,120.2616149
4/14/2011,108.5805586,122.74,120.5805586
4/13/2011,106.3695281,122.7,118.3695281
4/12/2011,110.5380724,121.33,122.5380724
4/11/2011,111.6306193,126.46,123.6306193
4/8/2011,108.1796199,126.3,120.1796199
4/7/2011,108.249739,122.9,120.249739
4/6/2011,107.7978724,123.01,119.7978724
4/5/2011,105.7425939,122.87,117.7425939
4/4/2011,104.0347162,120.07,116.0347162
4/1/2011,103.507227,118.63,115.507227
3/31/2011,101.8086734,116.94,113.8086734
3/30/2011,101.5066414,115.35,113.5066414
3/29/2011,102.7326133,115.58,114.7326133
3/28/2011,101.3759428,115.95,113.3759428
3/25/2011,101.5325032,115.45,113.5325032
3/24/2011,101.515077,115.41,113.515077
3/23/2011,102.5536229,115.65,114.5536229
3/22/2011,101.5286959,115.63,113.5286959
3/21/2011,100.0752385,114.92,112.0752385
3/18/2011,100.5260291,114.13,112.5260291
3/17/2011,97.15798745,114.18,109.1579875
